outcome_var,outcome_name,marker1_var,marker1_name,marker2_var,marker2_name,combination_type,n_samples,n_cases,beta_comp,p_comp,aic_comp,beta_A,p_A,aic_A,beta_B,p_B,aic_B,p_gain,aic_gain
thyroid_binary,Thyroid Problem,LBXSATSI,ALT Liver Enzyme (U/L),LBXHSCRP,hs-CRP Inflammation (mg/L),Difference,4888,597.0,-0.24458092759991004,5.996253976383286e-07,3605.8427026398067,-0.26355656494099916,1.5572787999100395e-05,3609.382747766003,0.0856296023515571,0.014957180605786612,3627.1863454447553,25.97086124176033,3.540045126196219
thyroid_binary,Thyroid Problem,LBXTR,Triglycerides (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,2372,305.0,-0.16433049705485514,0.03733557275287102,1819.1108337963926,0.06202921945828778,0.2202029124185121,1822.847891144018,0.06829059437678278,0.18884446634876295,1822.6396907093465,5.058030516867891,3.52885691295387
depression_binary,Depression,LBXSUA,Uric Acid (mg/dL),LBXWBCSI,WBC Count (10^3/uL),Ratio,788,409.0,-0.2360679424274453,0.001537165291454422,1084.767462358494,-0.18955959397510258,0.008711088027096898,1088.2840284810081,0.17361945658198724,0.027245299727127876,1089.9807270077727,5.666981993104147,3.5165661225141776
diabetes_binary,Diabetes,LBXPLTSI,Platelet Count (10^3/uL),diastolic_bp,Diastolic BP (mmHg),Difference,6297,780.0,-0.2224002864605242,4.107098283138129e-08,4689.914877405453,-0.20932129527248886,2.2971718137780114e-07,4693.43119438302,0.0989701581064144,0.013122886396401764,4714.913836240687,5.593174682985188,3.5163169775669303
diabetes_binary,Diabetes,diastolic_bp,Diastolic BP (mmHg),LBXPLTSI,Platelet Count (10^3/uL),Difference,6297,780.0,0.2224002864605242,4.107098283138129e-08,4689.914877405453,0.0989701581064144,0.013122886396401764,4714.913836240687,-0.20932129527248886,2.2971718137780114e-07,4693.43119438302,5.593174682985188,3.5163169775669303
diabetes_binary,Diabetes,LBXHGB,Hemoglobin (g/dL),LBXSCR,Creatinine Kidney (mg/dL),Ratio,5896,799.0,-0.39660368379952526,3.178273802920408e-22,4583.533715113996,-0.16702684619450386,7.1806581843542475e-06,4662.460001241397,0.37992027530884404,1.2939709389913435e-15,4587.042737081678,4071301.024481772,3.5090219676822016
diabetes_binary,Diabetes,LBXWBCSI,WBC Count (10^3/uL),LBXPLTSI,Platelet Count (10^3/uL),Difference,7524,818.0,0.3825009753715638,5.146657926058854e-20,5087.080257025209,0.034166786133968306,0.17911852435215325,5176.186230541542,-0.3758846144163541,2.818665561492429e-19,5090.589125065457,5.476691091554384,3.508868040247762
diabetes_binary,Diabetes,LBXPLTSI,Platelet Count (10^3/uL),LBXWBCSI,WBC Count (10^3/uL),Difference,7524,818.0,-0.3825009753715638,5.146657926058854e-20,5087.080257025209,-0.3758846144163541,2.818665561492429e-19,5090.589125065457,0.034166786133968306,0.17911852435215325,5176.186230541542,5.476691091554384,3.508868040247762
heart_attack_binary,Heart Attack,LBXSNASI,Sodium (mmol/L),LBDLDL,LDL Cholesterol (mg/dL),Ratio,2353,125.0,0.3718796446831198,8.006441023850316e-09,951.9960992945206,0.034841862471713204,0.7051123317132588,980.8785425304862,-0.5137276187756835,1.4360563484159105e-06,955.5046835577998,179.36263367681784,3.5085842632792037
arthritis_binary,Arthritis,BMXWAIST,Waist Circumference (cm),LBXHGB,Hemoglobin (g/dL),Ratio,4753,1452.0,0.43445666058664817,2.2806372371009484e-41,5663.018906408315,0.43475412692422305,4.622316052887043e-41,5666.518596413945,-0.17212740770097631,4.3438834444056125e-08,5824.336825142755,2.0267651416420525,3.499690005629418
stroke_binary,Stroke,LBXHSCRP,hs-CRP Inflammation (mg/L),LBDLDL,LDL Cholesterol (mg/dL),Difference,2351,109.0,0.34709774880301353,0.0011764805515596622,875.3048849156266,0.15522150218073785,0.009969640871014993,881.3218247121816,-0.2872773900189652,0.007332896936875498,878.7957748002923,6.232909610918995,3.4908898846656484
stroke_binary,Stroke,LBDLDL,LDL Cholesterol (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Difference,2351,109.0,-0.34709774880301353,0.0011764805515596622,875.3048849156266,-0.2872773900189652,0.007332896936875498,878.7957748002923,0.15522150218073785,0.009969640871014993,881.3218247121816,6.232909610918995,3.4908898846656484
thyroid_binary,Thyroid Problem,LBDLDL,LDL Cholesterol (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,2347,300.0,-0.14826823689623972,0.04870636276875332,1793.7730627370763,0.007838605801904324,0.8988961418928316,1798.1564399961144,0.05407665906350294,0.31615073176574726,1797.249651988262,6.490953415404034,3.4765892511857146
diabetes_binary,Diabetes,LBDLDL,LDL Cholesterol (mg/dL),LBXSUA,Uric Acid (mg/dL),Difference,2793,402.0,-0.3876177084931643,1.851857939936043e-10,2261.528815014285,-0.3709149890671321,8.952777594485164e-10,2264.998436417603,0.2957121632365962,1.2731916957240309e-08,2273.7691778738604,4.834484007339333,3.4696214033178876
diabetes_binary,Diabetes,LBXSUA,Uric Acid (mg/dL),LBDLDL,LDL Cholesterol (mg/dL),Difference,2793,402.0,0.3876177084931643,1.851857939936043e-10,2261.528815014285,0.2957121632365962,1.2731916957240309e-08,2273.7691778738604,-0.3709149890671321,8.952777594485164e-10,2264.998436417603,4.834484007339333,3.4696214033178876
heart_attack_binary,Heart Attack,LBXSAL,Albumin (g/dL),LBXSCA,Calcium (mg/dL),Ratio,4904,243.0,-0.2051231325714338,0.0011550968818157873,1927.8069920273672,-0.16742960025491221,0.008371478108057986,1931.2753850949969,0.031230048469499422,0.6345024158596833,1937.8354274429566,7.247425077365116,3.468393067629677
depression_binary,Depression,LBXSCA,Calcium (mg/dL),LBXSASSI,AST Liver Enzyme (U/L),Ratio,789,410.0,0.1582197854180698,0.02841162999540036,1091.7063340926438,0.08464724567714031,0.23769483026385263,1095.1665149421658,-0.05152974251943825,0.47630511265241426,1096.0521729323896,8.366110297168227,3.4601808495219757
liver_condition_binary,Liver Condition,LBXSASSI,AST Liver Enzyme (U/L),LBXSAL,Albumin (g/dL),Ratio,4887,269.0,0.2781316726826699,1.2200069391656444e-13,2039.5367770876019,0.2742846655424148,1.1955581020402399e-12,2042.9555687441243,-0.14209179224977153,0.019773375116247414,2081.582178175567,9.799600835531928,3.418791656522444
arthritis_binary,Arthritis,LBXGLU,Fasting Glucose (mg/dL),diastolic_bp,Diastolic BP (mmHg),Difference,2307,728.0,0.3015839982620148,2.147955037909874e-11,2832.988987627162,0.28928578033072466,1.1810634417369963e-10,2836.4050784173523,-0.08536171365709365,0.055759439582591774,2877.0730067559975,5.498548251206702,3.4160907901905375
arthritis_binary,Arthritis,diastolic_bp,Diastolic BP (mmHg),LBXGLU,Fasting Glucose (mg/dL),Difference,2307,728.0,-0.3015839982620148,2.147955037909874e-11,2832.988987627162,-0.08536171365709365,0.055759439582591774,2877.0730067559975,0.28928578033072466,1.1810634417369963e-10,2836.4050784173523,5.498548251206702,3.4160907901905375
depression_binary,Depression,LBXWBCSI,WBC Count (10^3/uL),LBXSUA,Uric Acid (mg/dL),Ratio,788,409.0,0.24388413903544576,0.0020658900338555537,1084.8972790582568,0.17361945658198724,0.027245299727127876,1089.9807270077727,-0.18955959397510258,0.008711088027096898,1088.2840284810081,4.216627160371874,3.386749422751336
diabetes_binary,Diabetes,LBXSUA,Uric Acid (mg/dL),LBXSNASI,Sodium (mmol/L),Ratio,5897,800.0,0.2581739029135675,1.695873141782723e-12,4637.490420964268,0.24928470056429347,9.846905901283612e-12,4640.86384347077,-0.1182741035504151,0.0017412777478725881,4676.57262094138,5.806392977562238,3.373422506501811
liver_condition_binary,Liver Condition,LBXSKSI,Potassium (mmol/L),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,4886,270.0,-0.15432840881026844,0.03934505262914393,2087.7189199088466,0.05476010415797708,0.37703101343489176,2091.7040302176465,0.0634213406469027,0.20078309717278986,2091.070755128094,5.103134543123332,3.3518352192472776
diabetes_binary,Diabetes,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSATSI,ALT Liver Enzyme (U/L),Difference,5898,800.0,-0.1351326449951799,0.0022523962487578345,4676.301731754162,-0.11116321430567881,0.012001781352287558,4679.632095133701,0.06998559913124759,0.036955133707054985,4682.578345314548,5.328450248887768,3.330363379539449
diabetes_binary,Diabetes,LBXSATSI,ALT Liver Enzyme (U/L),LBXSAPSI,Alkaline Phosphatase (U/L),Difference,5898,800.0,0.1351326449951799,0.0022523962487578345,4676.301731754162,0.06998559913124759,0.036955133707054985,4682.578345314548,-0.11116321430567881,0.012001781352287558,4679.632095133701,5.328450248887768,3.330363379539449
diabetes_binary,Diabetes,LBXSASSI,AST Liver Enzyme (U/L),diastolic_bp,Diastolic BP (mmHg),Ratio,5582,763.0,0.06968608404489027,0.01325682415041352,4452.047830513938,-0.0048703004795601695,0.9017155437234685,4457.3923164795615,-0.05520959614048028,0.1514256863849806,4455.366696156415,11.422470771799231,3.318865642477249
liver_condition_binary,Liver Condition,LBXSUA,Uric Acid (mg/dL),LBXSAL,Albumin (g/dL),Difference,4899,270.0,0.2371911436749456,5.205669001952035e-05,2078.259639048172,0.212682519739387,0.0003411692942585892,2081.5543199040458,-0.14140308299992552,0.020158279577383875,2088.659315468346,6.553803058370724,3.294680855873594
liver_condition_binary,Liver Condition,LBXSAL,Albumin (g/dL),LBXSUA,Uric Acid (mg/dL),Difference,4899,270.0,-0.2371911436749456,5.205669001952035e-05,2078.259639048172,-0.14140308299992552,0.020158279577383875,2088.659315468346,0.212682519739387,0.0003411692942585892,2081.5543199040458,6.553803058370724,3.294680855873594
arthritis_binary,Arthritis,LBXHSCRP,hs-CRP Inflammation (mg/L),LBXPLTSI,Platelet Count (10^3/uL),Ratio,4892,1519.0,0.19303462322652706,1.9659585122180396e-09,6025.054193190101,0.18662949127937986,9.71761796165846e-09,6028.34603400906,-0.11914229951315691,0.00017296136050328292,6050.863123277078,4.942941522552691,3.2918408189589172
thyroid_binary,Thyroid Problem,BMXWAIST,Waist Circumference (cm),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,4642,556.0,-0.14971607894694164,0.004326670769067803,3397.41412645316,0.10653636877342311,0.016417287072874136,3400.6919640403744,0.07450954968761894,0.04221827926458231,3402.7189886725687,3.794438714922444,3.277837587214435
arthritis_binary,Arthritis,LBDLDL,LDL Cholesterol (mg/dL),LBDHDD,HDL Cholesterol (mg/dL),Ratio,2361,748.0,-0.13099638679029857,0.007106604371495036,2944.9591770075644,-0.06737695574275854,0.1322710343399584,2950.3458145784375,0.0916836332367022,0.03505192900030468,2948.226911888709,4.932303413554273,3.2677348811444062
heart_attack_binary,Heart Attack,LBDHDD,HDL Cholesterol (mg/dL),LBXSASSI,AST Liver Enzyme (U/L),Ratio,4888,243.0,-0.37890740637463005,2.599992199092517e-07,1907.8365076545333,-0.3750526269525584,1.9294170490218907e-06,1911.1017908525605,0.01768754052485131,0.7773361887243816,1936.3548357591653,7.420857069091672,3.2652831980271912
stroke_binary,Stroke,LBXSUA,Uric Acid (mg/dL),LBXSASSI,AST Liver Enzyme (U/L),Ratio,4894,239.0,0.15030653021364077,0.013523413417860243,1907.610639307799,0.10290162511728397,0.11101412866820391,1910.8648903764142,-0.09532343591163704,0.2545157775741651,1911.85413825244,8.209031642971782,3.2542510686153037
depression_binary,Depression,LBXSKSI,Potassium (mmol/L),LBXSASSI,AST Liver Enzyme (U/L),Ratio,789,410.0,0.15117633764847555,0.03661398240062269,1092.139393974159,0.07765343304036562,0.27774644944642224,1095.385976239717,-0.05152974251943825,0.47630511265241426,1096.0521729323896,7.585802779041556,3.2465822655578904
thyroid_binary,Thyroid Problem,LBXSBU,BUN Kidney (mg/dL),LBXSCR,Creatinine Kidney (mg/dL),Ratio,4900,598.0,0.23141717807201492,1.3464368516547069e-08,3608.515051987395,0.20512684266832512,3.980284131578805e-08,3611.748884522302,0.03091006135627621,0.41751982092266404,3638.9177076039214,2.9561610161569964,3.2338325349069237
thyroid_binary,Thyroid Problem,LBXSCR,Creatinine Kidney (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,4889,597.0,-0.14500930329640363,0.006081472951366813,3624.216926030269,0.03268061419718998,0.3883389397631519,3632.0306240045416,0.08561936552990085,0.014965060392521542,3627.447784234797,2.4607624685986873,3.2308582045279763
depression_binary,Depression,LBXSAL,Albumin (g/dL),LBXSCA,Calcium (mg/dL),Ratio,790,410.0,-0.1793343906615317,0.013732719039080573,1091.8366712122865,-0.12372698763196899,0.08581557740926647,1095.0516937070483,0.08503985252701306,0.235221911261149,1096.6166813010407,6.248986611103926,3.215022494761797
thyroid_binary,Thyroid Problem,diastolic_bp,Diastolic BP (mmHg),LBXSAPSI,Alkaline Phosphatase (U/L),Ratio,4670,569.0,-0.17962870726957422,0.00019036528394695236,3450.611719099633,-0.12561205134559142,0.00384714334816899,3457.003276692797,0.1368865160884377,0.0005895268461397977,3453.8201921116924,3.096819093885189,3.208473012059585
diabetes_binary,Diabetes,LBDLDL,LDL Cholesterol (mg/dL),LBXSCR,Creatinine Kidney (mg/dL),Ratio,2795,402.0,-0.4454803109177153,2.2704143902076327e-12,2251.199758433435,-0.37133083778427084,8.569550449473075e-10,2265.526356495651,0.4519335765476845,1.1318862521601453e-09,2254.3857411015047,377.44433291269695,3.185982668069755
hypertension_binary,Hypertension,LBXGLU,Fasting Glucose (mg/dL),LBXHGB,Hemoglobin (g/dL),Difference,2655,945.0,0.5032731875544022,4.1805567709423963e-23,3332.279308311265,0.4954404542061454,1.0889553542901907e-22,3335.428939170739,-0.10681391689036779,0.008282776500414871,3454.0577689864394,2.6048093925171463,3.1496308594737457
hypertension_binary,Hypertension,LBXHGB,Hemoglobin (g/dL),LBXGLU,Fasting Glucose (mg/dL),Difference,2655,945.0,-0.5032731875544022,4.1805567709423963e-23,3332.279308311265,-0.10681391689036779,0.008282776500414871,3454.0577689864394,0.4954404542061454,1.0889553542901907e-22,3335.428939170739,2.6048093925171463,3.1496308594737457
depression_binary,Depression,LBXPLTSI,Platelet Count (10^3/uL),LBXSASSI,AST Liver Enzyme (U/L),Ratio,787,409.0,0.14516848528402962,0.04626564590487633,1089.745654358764,0.06779180516373819,0.34410555629035455,1092.8942089005666,-0.05023370674381931,0.48763300964529654,1093.3029311911416,7.43760407015276,3.1485545418024685
diabetes_binary,Diabetes,LBXIN,Insulin (uIU/mL),LBXTC,Total Cholesterol (mg/dL),Ratio,2820,410.0,0.541289236838876,2.890073055602684e-16,2245.7981463669435,0.5145348419760499,4.482587020094172e-16,2248.9447928627924,-0.2742714023052289,2.2995998723114743e-06,2318.8611187832535,1.5510289649613689,3.146646495848927
heart_attack_binary,Heart Attack,LBXSAPSI,Alkaline Phosphatase (U/L),diastolic_bp,Diastolic BP (mmHg),Difference,4672,228.0,0.26545901523336596,1.1401287919630653e-06,1802.5275395429087,0.18736601034468803,0.0003590410079022643,1814.1262492102032,-0.2840127838923433,3.0170471935612437e-06,1805.6698314908695,2.646233666607537,3.142291947960757
heart_attack_binary,Heart Attack,diastolic_bp,Diastolic BP (mmHg),LBXSAPSI,Alkaline Phosphatase (U/L),Difference,4672,228.0,-0.26545901523336596,1.1401287919630653e-06,1802.5275395429087,-0.2840127838923433,3.0170471935612437e-06,1805.6698314908695,0.18736601034468803,0.0003590410079022643,1814.1262492102032,2.646233666607537,3.142291947960757
hypertension_binary,Hypertension,BMXBMI,Body Mass Index (kg/m2),LBXSAL,Albumin (g/dL),Ratio,5325,1857.0,0.4373237262957684,1.1866625402779452e-47,6664.716919711684,0.4346027774125617,3.340316612669681e-47,6667.855912447616,-0.2636656802616082,1.866401156312238e-19,6807.735358883773,2.8148833381791065,3.1389927359323337
diabetes_binary,Diabetes,LBXSAL,Albumin (g/dL),BMXWAIST,Waist Circumference (cm),Difference,5613,737.0,-0.7185516772074875,3.1445673501750754e-70,4033.300274811362,-0.39850119031335207,7.428244309813891e-25,4263.042961863368,0.7148943042726063,1.1347205322109442e-69,4036.425505959336,3.608510824701427,3.1252311479738637
diabetes_binary,Diabetes,BMXWAIST,Waist Circumference (cm),LBXSAL,Albumin (g/dL),Difference,5613,737.0,0.7185516772074875,3.1445673501750754e-70,4033.300274811362,0.7148943042726063,1.1347205322109442e-69,4036.425505959336,-0.39850119031335207,7.428244309813891e-25,4263.042961863368,3.608510824701427,3.1252311479738637
depression_binary,Depression,BMXBMI,Body Mass Index (kg/m2),LBXSASSI,AST Liver Enzyme (U/L),Ratio,779,400.0,0.14377638107870247,0.04839169520227542,1079.4037687731613,0.06636709864563187,0.35736627058260007,1082.5059079395269,-0.04338752737842646,0.549717868202192,1082.9948855106193,7.38486777718414,3.102139166365532
liver_condition_binary,Liver Condition,LBXSCA,Calcium (mg/dL),BMXBMI,Body Mass Index (kg/m2),Ratio,4823,263.0,-0.15759297904160935,0.015490588433532968,2039.5566927678433,-0.03969251378836808,0.5315047059323506,2045.1316125421702,0.10308374644525363,0.08415996371549057,2042.6587056490307,5.432973968458605,3.10201288118742
heart_attack_binary,Heart Attack,LBXTC,Total Cholesterol (mg/dL),LBXSCA,Calcium (mg/dL),Ratio,4900,243.0,-0.5182809328430062,5.754319435017983e-12,1886.0102764568373,-0.5010952582996173,2.425747411225612e-11,1889.1061207420494,0.03156248751875165,0.630898320765283,1937.4238588930912,4.2155244223386275,3.0958442852120243
stroke_binary,Stroke,LBDLDL,LDL Cholesterol (mg/dL),BMXBMI,Body Mass Index (kg/m2),Ratio,2324,105.0,-0.3119792082989429,0.005505309654489572,851.2456545688201,-0.2404923995008875,0.025499994064243216,854.3372890733704,0.13389693367532413,0.14412318218929784,857.5563545784055,4.631890967921851,3.0916345045502567
stroke_binary,Stroke,LBXHSCRP,hs-CRP Inflammation (mg/L),LBXWBCSI,WBC Count (10^3/uL),Ratio,4898,237.0,0.17901191528072619,1.3877752940592871e-05,1887.2280604122675,0.15553145186572587,0.00013011612335966027,1890.2850211289935,0.019840643577523367,0.6348922311338331,1901.690880806204,9.375878351247085,3.056960716726053
arthritis_binary,Arthritis,LBXSAL,Albumin (g/dL),systolic_bp,Systolic BP (mmHg),Difference,4670,1457.0,-0.42729984591392095,1.969207873843252e-40,5616.2472453855535,-0.24972595347215854,4.337539409114852e-15,5738.728570229472,0.42365209373443796,7.840693261293174e-40,5619.302850964861,3.981648339639581,3.0556055793076666
arthritis_binary,Arthritis,systolic_bp,Systolic BP (mmHg),LBXSAL,Albumin (g/dL),Difference,4670,1457.0,0.42729984591392095,1.969207873843252e-40,5616.2472453855535,0.42365209373443796,7.840693261293174e-40,5619.302850964861,-0.24972595347215854,4.337539409114852e-15,5738.728570229472,3.981648339639581,3.0556055793076666
high_cholesterol_binary,High Cholesterol,LBXSAL,Albumin (g/dL),LBXSASSI,AST Liver Enzyme (U/L),Ratio,5371,1758.0,-0.1505710248402735,3.056607178494944e-07,6769.252331634119,-0.14044867626640556,1.329562217894917e-06,6772.301676885927,0.020548855139688484,0.47088896345353237,6795.2195511793325,4.349797472338548,3.0493452518076083
heart_attack_binary,Heart Attack,LBXHSCRP,hs-CRP Inflammation (mg/L),LBXPLTSI,Platelet Count (10^3/uL),Difference,4896,243.0,0.5639697615512939,2.1291228255965032e-13,1878.2898022428362,0.04201168660111536,0.45492054305342444,1936.744096023096,-0.5507531882929315,9.905190636107642e-13,1881.3370518624351,4.652240123034032,3.047249619598915
heart_attack_binary,Heart Attack,LBXPLTSI,Platelet Count (10^3/uL),LBXHSCRP,hs-CRP Inflammation (mg/L),Difference,4896,243.0,-0.5639697615512939,2.1291228255965032e-13,1878.2898022428362,-0.5507531882929315,9.905190636107642e-13,1881.3370518624351,0.04201168660111536,0.45492054305342444,1936.744096023096,4.652240123034032,3.047249619598915
depression_binary,Depression,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSATSI,ALT Liver Enzyme (U/L),Ratio,790,410.0,0.14809386122238433,0.04462366761270798,1093.8703602201454,0.046368154452469244,0.5181127785105482,1097.6128087775721,-0.07566133093621373,0.2931007018448768,1096.914839620432,6.568279066362695,3.0444794002867184
hypertension_binary,Hypertension,LBDLDL,LDL Cholesterol (mg/dL),LBXSASSI,AST Liver Enzyme (U/L),Ratio,2565,914.0,-0.12219885758137437,0.003896362214471402,3336.568901755357,-0.06259498394089867,0.13260113766429324,3342.7914334382804,0.09460400480655817,0.021154884113991555,3339.6094931825883,5.429393611153659,3.0405914272314476
liver_condition_binary,Liver Condition,LBXSNASI,Sodium (mmol/L),BMXWAIST,Waist Circumference (cm),Ratio,4645,252.0,-0.2585110914527684,0.00015632955202169515,1947.938068023113,-0.05771726137382614,0.36948930668589297,1961.988226236214,0.2162428471821549,0.0004949934652945041,1950.9711013520337,3.166346086796243,3.0330333289207374
liver_condition_binary,Liver Condition,LBDHDD,HDL Cholesterol (mg/dL),LBXSBU,BUN Kidney (mg/dL),Ratio,4895,270.0,-0.2654204397870674,0.0009338902645870883,2080.9555518599495,-0.16324026439373535,0.016834399214469702,2087.4602024003925,0.16923355214813782,0.0009910962411652344,2083.965516719578,1.0612555658275753,3.009964859628326
liver_condition_binary,Liver Condition,LBXSAL,Albumin (g/dL),systolic_bp,Systolic BP (mmHg),Ratio,4668,256.0,-0.2663159617494636,3.8702447150840047e-05,1971.1360635980932,-0.11690803708808109,0.06277254373944012,1984.78168337981,0.22575196743942919,0.00010895686809195454,1974.1140130501258,2.815244929275476,2.9779494520325898
liver_condition_binary,Liver Condition,LBXSAL,Albumin (g/dL),LBXGLU,Fasting Glucose (mg/dL),Ratio,2378,132.0,-0.34240778925169996,2.0944644621221366e-05,1006.8704777805688,-0.08629652109999802,0.32695249735571696,1022.8640812144866,0.25470598484462476,3.0314830935699226e-05,1009.8058122002587,1.4473786251299712,2.9353344196899798
arthritis_binary,Arthritis,LBXIN,Insulin (uIU/mL),diastolic_bp,Diastolic BP (mmHg),Difference,2261,715.0,0.14777168746687977,0.001537794310908385,2814.8705974035847,0.12576463557681306,0.0074175406821082755,2817.8047714044096,-0.07404881863188291,0.10012871207772236,2823.0122836690853,4.8234933823670385,2.934174000824896
arthritis_binary,Arthritis,diastolic_bp,Diastolic BP (mmHg),LBXIN,Insulin (uIU/mL),Difference,2261,715.0,-0.14777168746687977,0.001537794310908385,2814.8705974035847,-0.07404881863188291,0.10012871207772236,2823.0122836690853,0.12576463557681306,0.0074175406821082755,2817.8047714044096,4.8234933823670385,2.934174000824896
high_cholesterol_binary,High Cholesterol,LBXSASSI,AST Liver Enzyme (U/L),LBXSATSI,ALT Liver Enzyme (U/L),Difference,5371,1758.0,-0.085703115723761,0.0035541299981170604,6787.059729595685,0.020548855139688484,0.47088896345353237,6795.2195511793325,0.06814538023093192,0.016252308812821307,6789.975132532182,4.572795261127647,2.9154029364972303
high_cholesterol_binary,High Cholesterol,LBXSATSI,ALT Liver Enzyme (U/L),LBXSASSI,AST Liver Enzyme (U/L),Difference,5371,1758.0,0.085703115723761,0.0035541299981170604,6787.059729595685,0.06814538023093192,0.016252308812821307,6789.975132532182,0.020548855139688484,0.47088896345353237,6795.2195511793325,4.572795261127647,2.9154029364972303
heart_attack_binary,Heart Attack,LBXSUA,Uric Acid (mg/dL),LBXTC,Total Cholesterol (mg/dL),Difference,4900,243.0,0.5166334931349233,6.359547468156225e-12,1886.1940017540678,0.3143408807500344,2.4819938272890446e-07,1912.2714955321453,-0.5010952582996173,2.425747411225612e-11,1889.1061207420494,3.81433965761229,2.9121189879815574
heart_attack_binary,Heart Attack,LBXTC,Total Cholesterol (mg/dL),LBXSUA,Uric Acid (mg/dL),Difference,4900,243.0,-0.5166334931349233,6.359547468156225e-12,1886.1940017540678,-0.5010952582996173,2.425747411225612e-11,1889.1061207420494,0.3143408807500344,2.4819938272890446e-07,1912.2714955321453,3.81433965761229,2.9121189879815574
arthritis_binary,Arthritis,LBXTC,Total Cholesterol (mg/dL),LBDHDD,HDL Cholesterol (mg/dL),Ratio,4923,1528.0,-0.0695913360449729,0.031606508626630045,6097.872064127031,-0.01356428360529636,0.660305373810397,6102.460882007846,0.04188138682876678,0.17009474347939002,6100.7827405853295,5.381636595447205,2.9106764582984397
thyroid_binary,Thyroid Problem,LBXHGB,Hemoglobin (g/dL),LBXGLU,Fasting Glucose (mg/dL),Ratio,2428,312.0,-0.3094711253339695,5.730709616665163e-08,1837.8983020722326,-0.29822491815285823,3.313633686712465e-07,1840.7983606155722,0.1027478394865522,0.05337753096990881,1862.966168395762,5.782239737075961,2.9000585433395827
liver_condition_binary,Liver Condition,LBXSNASI,Sodium (mmol/L),BMXBMI,Body Mass Index (kg/m2),Ratio,4826,263.0,-0.1551600851905969,0.0171072529773814,2040.072675853516,-0.033077033081098106,0.6006202786862149,2045.586076143765,0.10355544272849135,0.08265409488276831,2042.9675182540368,4.831523505968527,2.8948424005207016
hypertension_binary,Hypertension,LBXSNASI,Sodium (mmol/L),LBXSKSI,Potassium (mmol/L),Ratio,5408,1900.0,0.05851695879533391,0.03962325394831508,7011.423480776135,0.03297726215756556,0.24777591398314003,7014.3174724097225,-0.0015284629782527602,0.9572144880074643,7015.652023173627,6.253295458932804,2.893991633587575
heart_attack_binary,Heart Attack,LBXSASSI,AST Liver Enzyme (U/L),LBXSATSI,ALT Liver Enzyme (U/L),Difference,4892,243.0,0.13208871153360072,0.034687326865649466,1932.6273254842276,0.017603033323443394,0.7784196730322379,1936.7633576450837,-0.08299792900425332,0.270499649926937,1935.51325204354,7.798227028984763,2.885926559312338
heart_attack_binary,Heart Attack,LBXSATSI,ALT Liver Enzyme (U/L),LBXSASSI,AST Liver Enzyme (U/L),Difference,4892,243.0,-0.13208871153360072,0.034687326865649466,1932.6273254842276,-0.08299792900425332,0.270499649926937,1935.51325204354,0.017603033323443394,0.7784196730322379,1936.7633576450837,7.798227028984763,2.885926559312338
diabetes_binary,Diabetes,LBXSCR,Creatinine Kidney (mg/dL),LBXSNASI,Sodium (mmol/L),Ratio,5899,800.0,0.39178929639777155,3.444371552175402e-16,4587.7683652865535,0.38261308684500045,9.21134143610079e-16,4590.648230631745,-0.11823949072381222,0.0017462481385412617,4677.160907041731,2.6743170115555843,2.8798653451913196
depression_binary,Depression,LBXSKSI,Potassium (mmol/L),LBXSATSI,ALT Liver Enzyme (U/L),Ratio,790,410.0,0.14382302422179455,0.04831231809755499,1094.054248673197,0.0695074605661482,0.3306470002501609,1097.084140766606,-0.07566133093621373,0.2931007018448768,1096.914839620432,6.066790280131687,2.860590947235096
thyroid_binary,Thyroid Problem,LBXSATSI,ALT Liver Enzyme (U/L),LBXGH,"Glycohemoglobin (HbA1c, %)",Difference,4897,599.0,-0.2874507187557199,4.10252763901771e-06,3616.100185519666,-0.26785405253558553,1.2176882732885206e-05,3618.955521321551,0.11985072965237642,0.001716961632878397,3633.6225806145267,2.9681415469514745,2.8553358018848485
thyroid_binary,Thyroid Problem,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXSATSI,ALT Liver Enzyme (U/L),Difference,4897,599.0,0.2874507187557199,4.10252763901771e-06,3616.100185519666,0.11985072965237642,0.001716961632878397,3633.6225806145267,-0.26785405253558553,1.2176882732885206e-05,3618.955521321551,2.9681415469514745,2.8553358018848485
diabetes_binary,Diabetes,LBXSATSI,ALT Liver Enzyme (U/L),diastolic_bp,Diastolic BP (mmHg),Difference,5601,763.0,0.09153507425628796,0.00911451438230946,4456.559004335682,0.06746970522029862,0.049972080835780426,4459.404611408165,-0.055628626434978026,0.14819024696613053,4460.909224811346,5.482692630643298,2.8456070724823803
